arm,case_id,ic_name,true_rhat,true_dhat,true_alpha,estimated_rhat,estimated_dhat,estimated_alpha,success,rhat_signed,dhat_signed,alpha_signed
operator_only,case_000,Many clusters,0.739,9.5759e-05,0.00012957916102841678,0.7328370000000001,9.19344e-05,0.00012544999774847612,True,-0.008339648173206926,-0.0399398489959168,-0.03186595164815995
full_mismatch,case_000,Many clusters,0.739,9.5759e-05,0.00012957916102841678,0.7408450000000001,9.978384e-05,0.00013468922649137132,True,0.0024966170500677898,0.04203093181841907,0.03943585853155739
inverse_crime,case_000,Clusters + singles,0.739,9.5759e-05,0.00012957916102841678,0.738843,9.577632e-05,0.00012963013793187454,True,-0.00021244925575096446,0.00018087072755554985,0.0003934035616003165
substep_only,case_000,Clusters + singles,0.739,9.5759e-05,0.00012957916102841678,0.749469,9.717840000000001e-05,0.00012966300140499474,True,0.014166441136671261,0.014822627638133322,0.0006470205233044414
grid_only,case_000,Clusters + singles,0.739,9.5759e-05,0.00012957916102841678,0.7322980000000001,9.816096e-05,0.0001340451018574405,True,-0.009069012178619587,0.025083386417986738,0.03446496175449342
operator_only,case_000,Clusters + singles,0.739,9.5759e-05,0.00012957916102841678,0.723905,9.280656e-05,0.00012820267852825992,True,-0.020426251691474925,-0.030831984460990596,-0.01062271502016438
full_mismatch,case_000,Clusters + singles,0.739,9.5759e-05,0.00012957916102841678,0.736302,9.820512000000001e-05,0.00013337614185483673,True,-0.003650879566982379,0.02554454411595782,0.029302403228149237
inverse_crime,case_001,Random spaced,0.852,9.968e-05,0.00011699530516431924,0.851956,9.9552e-05,0.00011685110498664249,True,-5.164319248818425e-05,-0.0012841091492776491,-0.0012325296085533026
substep_only,case_001,Random spaced,0.852,9.968e-05,0.00011699530516431924,0.8564220000000001,0.00010119696,0.00011816249465800737,True,0.005190140845070596,0.01521829855537724,0.009976378898698674
grid_only,case_001,Random spaced,0.852,9.968e-05,0.00011699530516431924,0.853265,0.00010412255999999999,0.00012202839680521289,True,0.0014847417840376427,0.04456821829855532,0.043019603511651176
operator_only,case_001,Random spaced,0.852,9.968e-05,0.00011699530516431924,0.847798,9.671471999999999e-05,0.00011407755149221864,True,-0.0049319248826290235,-0.029747993579454277,-0.024939066298452148
full_mismatch,case_001,Random spaced,0.852,9.968e-05,0.00011699530516431924,0.8569610000000001,0.00010434336,0.00012175975336100475,True,0.005822769953051765,0.04678330658105943,0.04072341355914978
inverse_crime,case_001,One central cluster,0.852,9.968e-05,0.00011699530516431924,0.85211,9.9552e-05,0.00011682998673880132,True,0.00012910798122072123,-0.0012841091492776491,-0.001413034696441321
substep_only,case_001,One central cluster,0.852,9.968e-05,0.00011699530516431924,0.862274,0.00010030272,0.00011632348882141872,True,0.012058685446009396,0.0062471910112360035,-0.005742250442929857
grid_only,case_001,One central cluster,0.852,9.968e-05,0.00011699530516431924,0.8487220000000001,0.00010390175999999999,0.00012242142892490118,True,-0.0038474178403754603,0.042353130016051344,0.04637898719919556
operator_only,case_001,One central cluster,0.852,9.968e-05,0.00011699530516431924,0.84056,9.60744e-05,0.00011429808698962597,True,-0.013427230046948364,-0.03617174959871581,-0.023054071878397524
full_mismatch,case_001,One central cluster,0.852,9.968e-05,0.00011699530516431924,0.8538040000000001,0.0001041336,0.00012196429157043067,True,0.002117370892018942,0.044678972712680655,0.042471673535382566
inverse_crime,case_001,Many clusters,0.852,9.968e-05,0.00011699530516431924,0.8518020000000001,9.973968e-05,0.00011709256376481857,True,-0.00023239436619708974,0.00059871589085073,0.0008313034472855822
substep_only,case_001,Many clusters,0.852,9.968e-05,0.00011699530516431924,0.8571150000000001,0.00010196976,0.00011896858647906055,True,0.006003521126760671,0.02297110754414129,0.016866329054570563
grid_only,case_001,Many clusters,0.852,9.968e-05,0.00011699530516431924,0.8518020000000001,0.00010219056000000001,0.0001199698521487388,True,-0.00023239436619708974,0.025186195826645403,0.025424498703104523
operator_only,case_001,Many clusters,0.852,9.968e-05,0.00011699530516431924,0.8449490000000001,9.563280000000001e-05,0.00011318174233001045,True,-0.008275821596244036,-0.04060192616372376,-0.0325958621070535
full_mismatch,case_001,Many clusters,0.852,9.968e-05,0.00011699530516431924,0.855267,0.00010259904,0.00011996141555794857,True,0.0038345070422535444,0.029284109149277756,0.02535238819594886
inverse_crime,case_001,Clusters + singles,0.852,9.968e-05,0.00011699530516431924,0.85211,9.9552e-05,0.00011682998673880132,True,0.00012910798122072123,-0.0012841091492776491,-0.001413034696441321
substep_only,case_001,Clusters + singles,0.852,9.968e-05,0.00011699530516431924,0.86443,0.00010124112,0.00011711893386393345,True,0.014589201877934334,0.015661316211878034,0.001056697954166357
grid_only,case_001,Clusters + singles,0.852,9.968e-05,0.00011699530516431924,0.8446410000000001,0.00010202496,0.00012079091590391655,True,-0.008637323943661847,0.023524879614767284,0.03244241924294651
operator_only,case_001,Clusters + singles,0.852,9.968e-05,0.00011699530516431924,0.8363250000000001,9.604127999999999e-05,0.00011483727019998204,True,-0.018397887323943526,-0.03650401284109154,-0.018445483443171092
full_mismatch,case_001,Clusters + singles,0.852,9.968e-05,0.00011699530516431924,0.8500310000000001,0.00010176,0.00011971328104504422,True,-0.002311032863849633,0.020866773675762514,0.023231495288700662
inverse_crime,case_002,Random spaced,0.554,8.8424e-05,0.0001596101083032491,0.5538890000000001,8.842368e-05,0.00015964151662156134,True,-0.00020036101083027478,-3.6189269882479094e-06,0.0001967815111845321
substep_only,case_002,Random spaced,0.554,8.8424e-05,0.0001596101083032491,0.556892,8.960496e-05,0.00016090186247961902,True,0.005220216606498205,0.013355650049760226,0.00809318526315185
grid_only,case_002,Random spaced,0.554,8.8424e-05,0.0001596101083032491,0.5550440000000001,9.2652e-05,0.00016692730666397618,True,0.0018844765342961097,0.04781507283090564,0.04584420396999459
operator_only,case_002,Random spaced,0.554,8.8424e-05,0.0001596101083032491,0.550732,8.565263999999999e-05,0.0001555250829804696,True,-0.0058989169675091125,-0.03134171718085606,-0.02559377577150816
full_mismatch,case_002,Random spaced,0.554,8.8424e-05,0.0001596101083032491,0.556969,9.282864e-05,0.00016666751650450923,True,0.005359205776173283,0.049812720528363316,0.04421654916649453
inverse_crime,case_002,One central cluster,0.554,8.8424e-05,0.0001596101083032491,0.554274,8.835744e-05,0.00015941112157524977,True,0.0004945848375451199,-0.0007527368135348741,-0.0012467050496655769
substep_only,case_002,One central cluster,0.554,8.8424e-05,0.0001596101083032491,0.559741,8.893152e-05,0.00015887976760680384,True,0.010362815884476526,0.005739618203202706,-0.004575779718522956
grid_only,case_002,One central cluster,0.554,8.8424e-05,0.0001596101083032491,0.551194,9.253056e-05,0.00016787294491594612,True,-0.005064981949458639,0.04644169003890334,0.051768880433300316
operator_only,case_002,One central cluster,0.554,8.8424e-05,0.0001596101083032491,0.545034,8.60832e-05,0.00015794097248978962,True,-0.016184115523465756,-0.02647245091830283,-0.010457582111831074
full_mismatch,case_002,One central cluster,0.554,8.8424e-05,0.0001596101083032491,0.553119,9.238704e-05,0.00016702922879163434,True,-0.0015902527075812645,0.044818601284718984,0.04648277334847351
inverse_crime,case_002,Many clusters,0.554,8.8424e-05,0.0001596101083032491,0.553966,8.844576000000001e-05,0.00015965918485972067,True,-6.137184115539622e-05,0.0002460870351941141,0.0003074777468249525
substep_only,case_002,Many clusters,0.554,8.8424e-05,0.0001596101083032491,0.5568150000000001,8.986992e-05,0.00016139996228549877,True,0.005081227436823126,0.01635212159594673,0.011213913713090518
grid_only,case_002,Many clusters,0.554,8.8424e-05,0.0001596101083032491,0.537334,9.75648e-05,0.00018157198316131123,True,-0.030083032490974854,0.103374649416448,0.1375970174541575
operator_only,case_002,Many clusters,0.554,8.8424e-05,0.0001596101083032491,0.5304040000000001,9.21552e-05,0.00017374529603849138,True,-0.042592057761732756,0.042196688681805795,0.0885607301787323
full_mismatch,case_002,Many clusters,0.554,8.8424e-05,0.0001596101083032491,0.537334,9.75648e-05,0.00018157198316131123,True,-0.030083032490974854,0.103374649416448,0.1375970174541575
inverse_crime,case_002,Clusters + singles,0.554,8.8424e-05,0.0001596101083032491,0.5538890000000001,8.83464e-05,0.0001595019940818467,True,-0.00020036101083027478,-0.0008775897946259784,-0.0006773645012319196
substep_only,case_002,Clusters + singles,0.554,8.8424e-05,0.0001596101083032491,0.561358,8.935104e-05,0.00015916944267294666,True,0.013281588447653385,0.010484031484664673,-0.002760887985021614
grid_only,case_002,Clusters + singles,0.554,8.8424e-05,0.0001596101083032491,0.548884,9.111743999999999e-05,0.00016600491178463936,True,-0.009234657039711207,0.030460508459241677,0.04006515345030992
operator_only,case_002,Clusters + singles,0.554,8.8424e-05,0.0001596101083032491,0.540876,8.500128e-05,0.00015715483770771858,True,-0.02368953068592062,-0.038708043065231214,-0.015382926693249682
full_mismatch,case_002,Clusters + singles,0.554,8.8424e-05,0.0001596101083032491,0.5499620000000001,9.104016000000001e-05,0.00016553900087642418,True,-0.007288808664259902,0.0295865375916041,0.037146097049884585
inverse_crime,case_003,Random spaced,0.446,9.7078e-05,0.00021766367713004482,0.44585800000000003,9.707904e-05,0.0002177353327741119,True,-0.00031838565022416024,1.071303487922074e-05,0.00032920349877339615
substep_only,case_003,Random spaced,0.446,9.7078e-05,0.00021766367713004482,0.44832200000000005,9.828239999999999e-05,0.0002192227907619969,True,0.005206278026905933,0.012406518469684153,0.007162948143252152
grid_only,case_003,Random spaced,0.446,9.7078e-05,0.00021766367713004482,0.446705,0.00010116384,0.00022646677337392684,True,0.0015807174887892627,0.042088217721831966,0.04044357037404337
operator_only,case_003,Random spaced,0.446,9.7078e-05,0.00021766367713004482,0.44285500000000005,9.277343999999999e-05,0.00020948942656174137,True,-0.0070515695067263524,-0.04434125136488189,-0.03755450002537482
full_mismatch,case_003,Random spaced,0.446,9.7078e-05,0.00021766367713004482,0.44832200000000005,0.00010135152,0.00022606858463336616,True,0.005206278026905933,0.044021508477718956,0.038614194219919254
inverse_crime,case_003,One central cluster,0.446,9.7078e-05,0.00021766367713004482,0.44585800000000003,9.715632e-05,0.00021790866150209258,True,-0.00031838565022416024,0.0008067739343620973,0.001125517933345368
substep_only,case_003,One central cluster,0.446,9.7078e-05,0.00021766367713004482,0.45109400000000005,9.771935999999999e-05,0.00021662748784067175,True,0.011421524663677227,0.006606646202023055,-0.004760506222423098
grid_only,case_003,One central cluster,0.446,9.7078e-05,0.00021766367713004482,0.44308600000000004,0.00010108656,0.00022814207625607667,True,-0.006533632286995454,0.04129215682234909,0.04814032026010227
operator_only,case_003,One central cluster,0.446,9.7078e-05,0.00021766367713004482,0.43900500000000003,9.467232e-05,0.000215652031298049,True,-0.01568385650224209,-0.024780897834730784,-0.009241991399391601
full_mismatch,case_003,One central cluster,0.446,9.7078e-05,0.00021766367713004482,0.44501100000000005,0.00010124112,0.00022750251117388106,True,-0.0022174887892375834,0.042884278621314845,0.04520200234400137
inverse_crime,case_003,Many clusters,0.446,9.7078e-05,0.00021766367713004482,0.44624300000000006,9.70128e-05,0.0002173990404331272,True,0.0005448430493274635,-0.000671624878963245,-0.0012158055051119125
substep_only,case_003,Many clusters,0.446,9.7078e-05,0.00021766367713004482,0.44847600000000004,9.839279999999999e-05,0.00021939367992936072,True,0.005551569506726533,0.013543748326088262,0.007948054641575756
grid_only,case_003,Many clusters,0.446,9.7078e-05,0.00021766367713004482,0.44632000000000005,0.0001001592,0.00022441118480014339,True,0.0007174887892377634,0.03173942602855443,0.030999695305465313
operator_only,case_003,Many clusters,0.446,9.7078e-05,0.00021766367713004482,0.44208500000000006,9.394368e-05,0.00021250139679020999,True,-0.008778026905829475,-0.03228661488699804,-0.02371677446554662
full_mismatch,case_003,Many clusters,0.446,9.7078e-05,0.00021766367713004482,0.44762900000000005,0.00010042416,0.00022434685867090824,True,0.00365246636771311,0.0344687776839243,0.030704165384794587
inverse_crime,case_003,Clusters + singles,0.446,9.7078e-05,0.00021766367713004482,0.44585800000000003,9.715632e-05,0.00021790866150209258,True,-0.00031838565022416024,0.0008067739343620973,0.001125517933345368
substep_only,case_003,Clusters + singles,0.446,9.7078e-05,0.00021766367713004482,0.452326,9.839279999999999e-05,0.00021752629740496896,True,0.014183856502242149,0.013543748326088262,-0.0006311559507183332
grid_only,case_003,Clusters + singles,0.446,9.7078e-05,0.00021766367713004482,0.441392,9.985007999999999e-05,0.0002262163337804038,True,-0.010331838565022424,0.028555182430622786,0.03929298982323599
operator_only,case_003,Clusters + singles,0.446,9.7078e-05,0.00021766367713004482,0.4364640000000001,9.372288e-05,0.00021473221159133395,True,-0.021381165919282363,-0.034561074599806264,-0.013467867387719644
full_mismatch,case_003,Clusters + singles,0.446,9.7078e-05,0.00021766367713004482,0.44154600000000005,9.973968e-05,0.00022588740470981503,True,-0.0099865470852017,0.02741795257421868,0.037781809478744065
inverse_crime,case_004,Random spaced,0.919,0.000132925,0.00014464091403699672,0.9189460000000002,0.00013303632,0.00014477055235019248,True,-5.8759521218593545e-05,0.0008374647357533066,0.0008962769217746777
substep_only,case_004,Random spaced,0.919,0.000132925,0.00014464091403699672,0.9237970000000001,0.00013518912,0.00014634072204174726,True,0.005219804134929326,0.01703306375775823,0.011751916918305377
grid_only,case_004,Random spaced,0.919,0.000132925,0.00014464091403699672,0.9205630000000001,0.00013643664,0.00014820999757756935,True,0.0017007616974973798,0.02641820575512511,0.024675476951561023
operator_only,case_004,Random spaced,0.919,0.000132925,0.00014464091403699672,0.9157120000000001,0.00013033152,0.0001423280682135868,True,-0.003577801958650661,-0.019510851984201518,-0.015990260009130904
full_mismatch,case_004,Random spaced,0.919,0.000132925,0.00014464091403699672,0.924952,0.00013605024,0.0001470889732656397,True,0.0064766050054406495,0.023511303366560075,0.016925081294887383
inverse_crime,case_004,One central cluster,0.919,0.000132925,0.00014464091403699672,0.9191000000000001,0.0001330584,0.00014477031879012075,True,0.00010881392818291622,0.0010035734436713026,0.0008946621637839473
substep_only,case_004,One central cluster,0.919,0.000132925,0.00014464091403699672,0.9418920000000001,0.00013506768,0.00014340038985361376,True,0.024909684439608296,0.016119465864209148,-0.008576578706254959
grid_only,case_004,One central cluster,0.919,0.000132925,0.00014464091403699672,0.8918420000000001,0.00013480272,0.00015115089892604294,True,-0.029551686615886728,0.014126161369193197,0.04500790756466783
operator_only,case_004,One central cluster,0.919,0.000132925,0.00014464091403699672,0.9087820000000001,0.00013070688,0.00014382644022438822,True,-0.011118607181719205,-0.016687003949595585,-0.00563100570838603
full_mismatch,case_004,One central cluster,0.919,0.000132925,0.00014464091403699672,0.9009280000000001,0.00013492416,0.00014976131277971157,True,-0.01966485310119693,0.015039759262742276,0.035400763171374444
inverse_crime,case_004,Many clusters,0.919,0.000132925,0.00014464091403699672,0.9187150000000001,0.00013300320000000001,0.0001447709028371149,True,-0.000310119695320979,0.0005883016738764145,0.0008987000737904822
substep_only,case_004,Many clusters,0.919,0.000132925,0.00014464091403699672,0.9262610000000001,0.00013709904,0.0001480134001107679,True,0.007900979325353724,0.031401466992665196,0.023316266329100728
grid_only,case_004,Many clusters,0.919,0.000132925,0.00014464091403699672,0.917714,0.00013352208,0.0001454942171526205,True,-0.0013993471164309133,0.00449185630994922,0.0058994588170642156
operator_only,case_004,Many clusters,0.919,0.000132925,0.00014464091403699672,0.9116310000000001,0.00012852096,0.00014097914616769284,True,-0.008018498367791033,-0.0331317660334774,-0.025316266104120903
full_mismatch,case_004,Many clusters,0.919,0.000132925,0.00014464091403699672,0.9224110000000001,0.00013492416,0.0001462733640427098,True,0.003711643090315618,0.015039759262742276,0.011286225730677649
inverse_crime,case_004,Clusters + singles,0.919,0.000132925,0.00014464091403699672,0.918869,0.00013289280000000002,0.00014462649191560495,True,-0.00014254624591946924,-0.00024224186571356583,-9.970983305652791e-05
substep_only,case_004,Clusters + singles,0.919,0.000132925,0.00014464091403699672,0.9347310000000001,0.00013359936,0.00014292813654409662,True,0.017117519042437485,0.005073236787662309,-0.011841583719956297
grid_only,case_004,Clusters + singles,0.919,0.000132925,0.00014464091403699672,0.912478,0.0001352112,0.00014818023009869827,True,-0.007096844396082729,0.017199172465676225,0.024469674332922475
operator_only,case_004,Clusters + singles,0.919,0.000132925,0.00014464091403699672,0.9060100000000001,0.00012888528000000002,0.00014225591329014028,True,-0.014134929270946622,-0.03039097235283036,-0.016489115564123184
full_mismatch,case_004,Clusters + singles,0.919,0.000132925,0.00014464091403699672,0.9199470000000001,0.00013549824,0.00014728918078976287,True,0.0010304678998912199,0.019358585668610175,0.018309250673628673
inverse_crime,case_005,Random spaced,0.593,0.000129431,0.0002182647554806071,0.5930820000000001,0.00012922752,0.0002178914888666322,True,0.00013827993254660628,-0.0015721117815670463,-0.001710155233963362
substep_only,case_005,Random spaced,0.593,0.000129431,0.0002182647554806071,0.5961620000000001,0.0001311264,0.00021995095292890184,True,0.005332209106239645,0.013098871213233233,0.007725468294603113
grid_only,case_005,Random spaced,0.593,0.000129431,0.0002182647554806071,0.5940830000000001,0.00013411824,0.00022575673769490118,True,0.0018263069139969094,0.03621419907131991,0.0343252038002981
operator_only,case_005,Random spaced,0.593,0.000129431,0.0002182647554806071,0.5907720000000001,0.0001262688,0.00021373524811602442,True,-0.0037571669477232663,-0.024431550401372223,-0.020752353510345548
full_mismatch,case_005,Random spaced,0.593,0.000129431,0.0002182647554806071,0.596085,0.00013284864,0.00022286861773069275,True,0.005202360876897141,0.026405111603866063,0.021093017239307333
inverse_crime,case_005,One central cluster,0.593,0.000129431,0.0002182647554806071,0.5933130000000001,0.00012950352,0.0002182718396529319,True,0.0005278246205735561,0.0005602985374446965,3.245678538064178e-05
substep_only,case_005,One central cluster,0.593,0.000129431,0.0002182647554806071,0.604863,0.00013119264000000002,0.0002168964542383978,True,0.020005059021922542,0.013610649689796235,-0.006268997663852713
grid_only,case_005,One central cluster,0.593,0.000129431,0.0002182647554806071,0.577451,0.00013196544,0.00022853097492254754,True,-0.02622091062394591,0.019581398583028823,0.047035626156567416
operator_only,case_005,One central cluster,0.593,0.000129431,0.0002182647554806071,0.572215,0.00012524208,0.000218872416836329,True,-0.03505059021922419,-0.03236411678809562,0.0027840562457454392
full_mismatch,case_005,One central cluster,0.593,0.000129431,0.0002182647554806071,0.578837,0.00013193232,0.00022792654927034724,True,-0.023883642495784025,0.019325509344747322,0.04426639458333704
inverse_crime,case_005,Many clusters,0.593,0.000129431,0.0002182647554806071,0.5933130000000001,0.00012943728,0.00021816019537748203,True,0.0005278246205735561,4.85200608819034e-05,-0.00047905170440753375
substep_only,case_005,Many clusters,0.593,0.000129431,0.0002182647554806071,0.610561,0.00012618048,0.00020666318353121144,True,0.02961382799325472,-0.02511392170345595,-0.053153666169554664
grid_only,case_005,Many clusters,0.593,0.000129431,0.0002182647554806071,0.591696,0.00013092768,0.0002212752494524215,True,-0.0021989881956154668,0.011563535783544854,0.013792854302956289
operator_only,case_005,Many clusters,0.593,0.000129431,0.0002182647554806071,0.587615,0.00012556224,0.00021368113475660083,True,-0.009080944350758808,-0.029890520818042016,-0.02100027883069527
full_mismatch,case_005,Many clusters,0.593,0.000129431,0.0002182647554806071,0.593852,0.00013193232,0.00022216363673103733,True,0.0014367622259697723,0.019325509344747322,0.017863082117152165
inverse_crime,case_005,Clusters + singles,0.593,0.000129431,0.0002182647554806071,0.5932360000000001,0.00012950352,0.00021830017058978212,True,0.0003979763912312395,0.0005602985374446965,0.00016225757153065637
substep_only,case_005,Clusters + singles,0.593,0.000129431,0.0002182647554806071,0.601321,0.00013119264000000002,0.00021817405345896787,True,0.01403204047217542,0.013610649689796235,-0.00041555963279326643
grid_only,case_005,Clusters + singles,0.593,0.000129431,0.0002182647554806071,0.5886930000000001,0.00013227456,0.0002246919192176567,True,-0.007263069139966002,0.021969698140321858,0.029446640264468388
operator_only,case_005,Clusters + singles,0.593,0.000129431,0.0002182647554806071,0.583842,0.00012574992000000002,0.00021538347703659556,True,-0.015443507588532884,-0.028440481801113998,-0.013200841508594113
full_mismatch,case_005,Clusters + singles,0.593,0.000129431,0.0002182647554806071,0.5917730000000001,0.0001324512,0.00022382095837424144,True,-0.0020691399662729633,0.023334440744489305,0.025456253261777775
inverse_crime,case_006,Random spaced,0.712,0.000126296,0.00017738202247191012,0.712124,0.00012634608,0.00017742146030747454,True,0.00017415730337080477,0.00039652878951041055,0.00022233276526470384
substep_only,case_006,Random spaced,0.712,0.000126296,0.00017738202247191012,0.7165130000000001,0.00012729552000000002,0.00017765974936951597,True,0.006338483146067557,0.0079141065433586,0.0015656992390524404
grid_only,case_006,Random spaced,0.712,0.000126296,0.00017738202247191012,0.712971,0.00013060752,0.00018318770328666943,True,0.0013637640449438977,0.03413821498701455,0.03272981519690748
operator_only,case_006,Random spaced,0.712,0.000126296,0.00017738202247191012,0.7095060000000001,0.000123288,0.00017376597238078322,True,-0.0035028089887638838,-0.02381706467346558,-0.020385662767485522
full_mismatch,case_006,Random spaced,0.712,0.000126296,0.00017738202247191012,0.7159740000000001,0.0001311264,0.0001831440806509733,True,0.005581460674157506,0.03824665864318738,0.03248389041215073
inverse_crime,case_006,One central cluster,0.712,0.000126296,0.00017738202247191012,0.711585,0.00012639024,0.00017761790931512046,True,-0.000582865168539246,0.0007461835687591536,0.0013298238452980789
substep_only,case_006,One central cluster,0.712,0.000126296,0.00017738202247191012,0.722211,0.00012810144000000002,0.0001773739807341622,True,0.014341292134831575,0.01429530626464827,-4.5335697698485546e-05
grid_only,case_006,One central cluster,0.712,0.000126296,0.00017738202247191012,0.6945680000000001,0.00013076208,0.00018826389928703883,True,-0.02448314606741558,0.03536200671438536,0.06134712336393587
operator_only,case_006,One central cluster,0.712,0.000126296,0.00017738202247191012,0.703346,0.00012413808,0.00017649646120117266,True,-0.012154494382022388,-0.01708621017292717,-0.004992395838071466
full_mismatch,case_006,One central cluster,0.712,0.000126296,0.00017738202247191012,0.695184,0.00013070688,0.0001880176758958779,True,-0.023617977528089806,0.034924938240324326,0.059959026713950286
inverse_crime,case_006,Many clusters,0.712,0.000126296,0.00017738202247191012,0.7118930000000001,0.00012639024,0.00017754106305301496,True,-0.00015028089887620394,0.0007461835687591536,0.0008965992093704067
substep_only,case_006,Many clusters,0.712,0.000126296,0.00017738202247191012,0.717976,0.000129636,0.000180557567383868,True,0.008393258426966267,0.0264458098435422,0.01790229284628182
grid_only,case_006,Many clusters,0.712,0.000126296,0.00017738202247191012,0.7095060000000001,0.00012796896000000002,0.00018036346415675132,True,-0.0035028089887638838,0.01324634192690204,0.016808026220996176
operator_only,case_006,Many clusters,0.712,0.000126296,0.00017738202247191012,0.705425,0.00012283535999999998,0.0001741295814579863,True,-0.00923455056179775,-0.027401026160765306,-0.018335798456908813
full_mismatch,case_006,Many clusters,0.712,0.000126296,0.00017738202247191012,0.714049,0.00012810144000000002,0.00017940146964704105,True,0.0028778089887641555,0.01429530626464827,0.011384734185510411
inverse_crime,case_006,Clusters + singles,0.712,0.000126296,0.00017738202247191012,0.711739,0.0001263792,0.00017756396656639582,True,-0.00036657303370780296,0.0006587698739468605,0.0010257189085467232
substep_only,case_006,Clusters + singles,0.712,0.000126296,0.00017738202247191012,0.722288,0.0001281456,0.00017741621070819393,True,0.014449438202247297,0.014644961043896797,0.0001927378874554578
grid_only,case_006,Clusters + singles,0.712,0.000126296,0.00017738202247191012,0.7063490000000001,0.00012873072,0.0001822480388589776,True,-0.00793679775280878,0.01927788686894275,0.027432410112687985
operator_only,case_006,Clusters + singles,0.712,0.000126296,0.00017738202247191012,0.7009590000000001,0.00012275808,0.00017512875931402548,True,-0.015507022471909911,-0.0280129220244505,-0.012702883451683834
full_mismatch,case_006,Clusters + singles,0.712,0.000126296,0.00017738202247191012,0.7107380000000001,0.00012898464,0.00018147987021940572,True,-0.0017724719101121832,0.02128840184962313,0.023101821088687427
inverse_crime,case_007,Random spaced,0.809,0.000106114,0.00013116687268232384,0.8091440000000001,0.00010616496,0.00013120650959532541,True,0.0001779975278121545,0.0004802382343517407,0.00030218691801531
substep_only,case_007,Random spaced,0.809,0.000106114,0.00013116687268232384,0.8133790000000001,0.0001076664,0.0001323692891013906,True,0.005412855377008679,0.014629549352583093,0.009167073930160178
grid_only,case_007,Random spaced,0.809,0.000106114,0.00013116687268232384,0.8106840000000001,0.0001101504,0.00013587341060141805,True,0.0020815822002472418,0.03803833612906875,0.03588206246628363
operator_only,case_007,Random spaced,0.809,0.000106114,0.00013116687268232384,0.8052940000000001,0.00010301856000000001,0.0001279266454239073,True,-0.0045809641532756325,-0.029170891682529985,-0.024703091505918005
full_mismatch,case_007,Random spaced,0.809,0.000106114,0.00013116687268232384,0.813687,0.00011091216,0.0001363081381415704,True,0.005793572311495669,0.045217030740524355,0.03919637141687679
inverse_crime,case_007,One central cluster,0.809,0.000106114,0.00013116687268232384,0.8088360000000001,0.00010613184000000001,0.00013121552453154904,True,-0.00020271940667483554,0.0001681210773320648,0.00037091567581269366
substep_only,case_007,One central cluster,0.809,0.000106114,0.00013116687268232384,0.8189230000000001,0.00010658448,0.00013015201673417402,True,0.012265760197775049,0.004433722223269381,-0.007737136118261502
