ic_name,rhat,dhat,tau,alpha,loss,h0_loss,h1_loss,h0_distance,h1_distance
Many clusters,0.7,0.000152,0.7,0.00021714285714285718,0.21041563883551578,0.12673858432767318,0.29409269334335836,0.33378161890700353,0.060858993885537505
Many clusters,0.75,0.000152,0.75,0.00020266666666666667,0.2112538705184965,0.01880548016150362,0.4037022608754894,0.12857312636090032,0.07130389300363367
Many clusters,0.7,0.00016,0.7,0.0002285714285714286,0.2313418470607129,0.13893388664556527,0.3237498074758605,0.3494717570152172,0.06385389744892193
Many clusters,0.75,0.00016,0.75,0.00021333333333333336,0.23813839422957736,0.02466917896075567,0.45160760949839907,0.1472601839528944,0.07541596222884296
Many clusters,0.7,8.8e-05,0.7,0.00012571428571428572,0.2525066889674398,0.050517115489427035,0.45449626244545255,0.21073043475079978,0.07565677226289906
Many clusters,0.7,0.000168,0.7,0.00024,0.25406460300210193,0.15134427474136183,0.35678493126284205,0.3647463789838873,0.06703257501899271
Many clusters,0.75,0.000168,0.75,0.000224,0.26182062283304997,0.03181372420441095,0.49182752146168895,0.16723040701849257,0.07870259723501798
Many clusters,0.8,0.000112,0.8,0.00014,0.274414264834062,0.10631656134152798,0.442511968326596,0.30570915992768294,0.07465263845650175
Many clusters,0.8,0.00012,0.8,0.00015,0.27531864415787227,0.09575410382084733,0.4548831844948972,0.29012602571147544,0.07568896949774093
Many clusters,0.8,0.000104,0.8,0.00013,0.28344800302242346,0.11611890052482232,0.4507771055200246,0.3194916030350187,0.07534658554274427
Many clusters,0.8,0.000128,0.8,0.00015999999999999999,0.2850048774954136,0.08767136353098062,0.4823383914598466,0.2776111284185753,0.07793967067174833
Many clusters,0.65,0.000128,0.65,0.0001969230769230769,0.29138823703268807,0.29891026633713746,0.2838662077282387,0.512599769590004,0.05979150690991213
Many clusters,0.65,0.000136,0.65,0.00020923076923076922,0.29510851453395937,0.31461288790421077,0.27560414116370796,0.5258916139885657,0.058914950952785566
Many clusters,0.65,0.000144,0.65,0.00022153846153846155,0.2953504385268949,0.3293762250865449,0.2613246519672449,0.5380890010354877,0.057368413703677124
Many clusters,0.8,0.000136,0.8,0.00016999999999999999,0.2957103969303653,0.08095511175844394,0.5104656821022867,0.26676578646348914,0.08017997679273571
Many clusters,0.65,0.00012,0.65,0.0001846153846153846,0.30402251515256706,0.28280234255340403,0.3252426877517301,0.4985968060654354,0.06400095017610521
Many clusters,0.65,0.000152,0.65,0.00023384615384615384,0.3076342605512953,0.34454445487438223,0.2707240662282083,0.5503394218315255,0.05839102288670626
Many clusters,0.8,9.6e-05,0.8,0.00012,0.31041812600362406,0.1305737827906424,0.4902624692166057,0.3387942133313397,0.07857727706121106
Many clusters,0.65,0.000112,0.65,0.0001723076923076923,0.3149985436453281,0.2667654135356414,0.3632316737550147,0.48425348170972266,0.06763546917249125
Many clusters,0.8,0.000144,0.8,0.00017999999999999998,0.32140456396994216,0.07564912802340151,0.5671599999164828,0.2578754234359399,0.08451532150462145
Many clusters,0.65,0.00016,0.65,0.00024615384615384614,0.3229811274362652,0.3598664709199642,0.28609578395256624,0.5624432166595729,0.06002585847632908
Many clusters,0.7,8e-05,0.7,0.0001142857142857143,0.3259797717958334,0.04266897195505263,0.6092905716366142,0.19367077057769638,0.08759813902142809
Many clusters,0.8,8e-05,0.8,0.0001,0.3299611725242695,0.1683106395043093,0.4916117055442296,0.3846482633080676,0.0786853278304014
Many clusters,0.65,0.000104,0.65,0.00015999999999999999,0.3325798744907017,0.2509461777561638,0.41421357122523955,0.46967590781036245,0.07222620778987819
Many clusters,0.65,0.000168,0.65,0.00025846153846153846,0.3336304457172321,0.3714722562208171,0.2957886352136471,0.5714407178314626,0.06103421915618724
Many clusters,0.8,8.8e-05,0.8,0.00010999999999999999,0.3388372158006897,0.14803305669014094,0.5296413749112385,0.36073422161652635,0.08167207754613719
Many clusters,0.8,0.000152,0.8,0.00019,0.3421344062514466,0.0713503462031666,0.6129184662997266,0.2504413483036821,0.08785854446271547
Many clusters,0.8,7.2e-05,0.8,8.999999999999999e-05,0.35210061316526736,0.1925250713646436,0.5116761549658911,0.4113880170749279,0.080274986330427
Many clusters,0.65,9.6e-05,0.65,0.0001476923076923077,0.358131654553049,0.2359523489061777,0.48031096019992037,0.4554284358533794,0.07777569479146931
Many clusters,0.8,0.00016,0.8,0.0002,0.3685039362074366,0.06709837953237764,0.6699094928824956,0.2428644826913505,0.09185244411426087
Many clusters,0.65,8.8e-05,0.65,0.00013538461538461537,0.39069114207027683,0.21742715368809648,0.5639551304524572,0.43718462599307556,0.08427619647970118
Many clusters,0.8,0.000168,0.8,0.00020999999999999998,0.3962966881292635,0.06334503591604353,0.7292483403424834,0.23597407058290118,0.0958341677606257
Many clusters,0.7,7.2e-05,0.7,0.00010285714285714287,0.39946549434864476,0.03690453142005941,0.7620264572772301,0.18011415236069012,0.0979642631183031
Many clusters,0.65,8e-05,0.65,0.00012307692307692307,0.4480419305251273,0.200585597914684,0.6954982631355706,0.41991159268360384,0.09359026476775384
Many clusters,0.6,0.000136,0.6,0.00022666666666666668,0.45418278016975566,0.5553538277591812,0.3530117325803302,0.6987034306605132,0.06667717955170392
Many clusters,0.6,0.000144,0.6,0.00024,0.4567649121824934,0.569624157904624,0.3439056664603628,0.7076234077208341,0.06581157991037921
Many clusters,0.6,0.000128,0.6,0.00021333333333333333,0.4583481608325846,0.5412959622939227,0.3754003593712465,0.6898034857768006,0.06875906984572479
Many clusters,0.6,0.000152,0.6,0.0002533333333333334,0.4599743371515812,0.5842531361704839,0.33569553813267844,0.7166523297018931,0.06502126813663087
Many clusters,0.6,0.00016,0.6,0.0002666666666666667,0.4647500469849163,0.5991590993601572,0.3303409946096754,0.725736674782686,0.06450061967529543
Many clusters,0.6,0.000168,0.6,0.00028,0.4709083422898701,0.614329428563834,0.3274872560159063,0.7348668401913546,0.06422141248180124
Many clusters,0.6,0.00012,0.6,0.0002,0.47724362363619843,0.5263142198254561,0.4281730274469408,0.680190469933728,0.07343317463071569
Many clusters,0.6,0.000112,0.6,0.00018666666666666666,0.4946232043597949,0.510994679244493,0.4782517294750968,0.6702181426322122,0.07760879236415541
Many clusters,0.85,0.000112,0.85,0.00013176470588235293,0.5123157043510864,0.3745710465797385,0.6500603621224342,0.5738192230449972,0.0904814379223003
Many clusters,0.6,0.000104,0.6,0.00017333333333333334,0.5177049026744956,0.49608722268471667,0.5393225826642747,0.6603695075498557,0.08241513109861857
Many clusters,0.85,0.00012,0.85,0.0001411764705882353,0.5177213344887712,0.3505106738041153,0.6849319951734271,0.5550838792443252,0.0928766148517699
Many clusters,0.65,7.2e-05,0.65,0.00011076923076923077,0.5183339366030902,0.18513307751395852,0.8515347956922219,0.403413103948416,0.10355804676242246
Many clusters,0.85,0.000104,0.85,0.00012235294117647058,0.5224955710890422,0.39991989314663806,0.6450712490314463,0.5929178084941293,0.09013355360154787
Many clusters,0.85,0.000128,0.85,0.00015058823529411763,0.5325790581599084,0.3291851208813711,0.7359729954384456,0.5379328786699263,0.09627501405458189
Many clusters,0.6,9.6e-05,0.6,0.00016,0.5468801766547,0.4814894619992666,0.6122708913101333,0.6505810125994016,0.08781211901210649
Many clusters,0.85,0.000136,0.85,0.00016,0.5484875244034968,0.3097864155730329,0.7871886332339606,0.5218421750688693,0.09956852147804535
Many clusters,0.85,9.6e-05,0.85,0.00011294117647058824,0.554357484638625,0.4303208047938741,0.6783941644833759,0.6150411343231568,0.09243228786951535
Many clusters,0.85,0.000144,0.85,0.00016941176470588237,0.580859013859621,0.2923340461176276,0.8693839816016143,0.5069296454216285,0.10463776818875455
Many clusters,0.6,8.8e-05,0.6,0.00014666666666666666,0.5903834059036549,0.4669672504319217,0.7137995613753881,0.6406948050576762,0.09481363333092759
Many clusters,0.85,8.8e-05,0.85,0.00010352941176470589,0.5987651134167525,0.4642388675141697,0.7332913593193353,0.6388203463813682,0.09609945723304993
Many clusters,0.85,0.000152,0.85,0.00017882352941176472,0.6016656705837636,0.2765270931295431,0.9268042480379841,0.4930339607819381,0.10803803058633948
Many clusters,0.85,0.00016,0.85,0.00018823529411764707,0.6327320071219209,0.26239913844598395,1.0030648757978577,0.4802741292106599,0.11239504422451717
Many clusters,0.6,8e-05,0.6,0.00013333333333333334,0.6493407059336607,0.4542795758058848,0.8444018360614365,0.631930906922559,0.10312340288217332
Many clusters,0.85,8e-05,0.85,9.411764705882353e-05,0.6641853800202957,0.5013915956486023,0.8269791643919893,0.6638905944209753,0.10205397728659346
Many clusters,0.55,0.000152,0.55,0.00027636363636363633,0.6713607628007826,0.8884301690825348,0.45429135651903035,0.8837300844888651,0.0756397157214245
Many clusters,0.55,0.00016,0.55,0.0002909090909090909,0.6713677265573732,0.9042553698003772,0.4384800833143691,0.8915660838711204,0.07431176676727194
Many clusters,0.55,0.000168,0.55,0.0003054545454545454,0.6725528518790367,0.9202650644195793,0.42484063933849403,0.8994239722452386,0.07314685833737541
Many clusters,0.55,0.000144,0.55,0.0002618181818181818,0.6727581047604436,0.8727361706833656,0.4727800388375216,0.875889819890961,0.07716355308293757
Many clusters,0.85,0.000168,0.85,0.0001976470588235294,0.67534649485386,0.24955662703256307,1.101136362675157,0.4683737471869244,0.11776146593627475
Many clusters,0.55,0.000136,0.55,0.00024727272727272727,0.6780000451037688,0.8572424566828911,0.49875763352464636,0.8680801529361063,0.07925513842665763
Many clusters,0.55,0.000128,0.55,0.0002327272727272727,0.6943917501092121,0.8395266561534399,0.5492568440649841,0.8590634384497252,0.0831707063020306
Many clusters,0.55,0.00012,0.55,0.00021818181818181816,0.7041408956616195,0.8211648823146066,0.5871169090086326,0.8496169634961195,0.08598940525240152
Many clusters,0.6,7.2e-05,0.6,0.00012,0.7222701730710284,0.441985270835049,1.0025550753070076,0.6233211872936294,0.11236647860906933
Many clusters,0.55,0.000112,0.55,0.00020363636363636363,0.7247458036220384,0.802122703153036,0.647368904091041,0.8397082019550788,0.09029393257656465
Many clusters,0.55,0.000104,0.55,0.00018909090909090907,0.7499609775761078,0.7830819912172234,0.7168399639349922,0.829681887215116,0.09501534632609802
Many clusters,0.85,7.2e-05,0.85,8.470588235294118e-05,0.7515638050982307,0.5360568642353937,0.9670707459610677,0.6864571322041424,0.11036002089238119
Clusters + singles,0.7,0.000168,0.7,0.00024,0.771995950060363,0.7639602350599475,0.7800316650607786,0.7326273436903996,0.2105394055315385
Many clusters,0.55,9.6e-05,0.55,0.00017454545454545454,0.7794519452694926,0.7635575396186622,0.7953463509203229,0.8192734401963555,0.10008311119994288
Clusters + singles,0.7,0.00016,0.7,0.0002285714285714286,0.7816875300210233,0.7566625864277867,0.8067124736142598,0.7291197749061717,0.2141098572426441
Clusters + singles,0.7,0.000152,0.7,0.00021714285714285718,0.7918318550918477,0.747982675265042,0.8356810349186533,0.7249257329086934,0.2179202301937677
Clusters + singles,0.7,0.000144,0.7,0.00020571428571428574,0.8053645979935228,0.7401940916615871,0.8705351043254584,0.721141608012608,0.22241825041786206
Clusters + singles,0.65,0.000168,0.65,0.00025846153846153846,0.8124752942194586,0.9166269887252786,0.7083235997136386,0.8024982000768056,0.20062873353662083
Many clusters,0.55,8.8e-05,0.55,0.00015999999999999999,0.8178764390059965,0.7435440058750941,0.8922088721368988,0.8084651975259145,0.10600245407822566
Clusters + singles,0.7,0.000136,0.7,0.0001942857142857143,0.8206557598010507,0.7328700777639948,0.9084414418381065,0.7175649911663242,0.22720911222663395
Clusters + singles,0.65,0.00016,0.65,0.00024615384615384614,0.8217281685948141,0.903442731103689,0.7400136060859391,0.7967059505059922,0.20506763756210367
Clusters + singles,0.75,0.000168,0.75,0.000224,0.8264691191512405,0.734529643787843,0.9184085945146382,0.7183769857592558,0.22845214779480785
Clusters + singles,0.65,0.000152,0.65,0.00023384615384615384,0.831951332729737,0.8901419329641613,0.7737607324953127,0.7908195135643793,0.2096913997821093
Clusters + singles,0.7,0.000128,0.7,0.00018285714285714286,0.8413765687874855,0.7261351456873752,0.9566179918875957,0.7142602404714756,0.233155974333843
Clusters + singles,0.65,0.000144,0.65,0.00022153846153846155,0.8431886220687218,0.876436579540831,0.8099406645966126,0.7847078451466004,0.2145378272060896
Clusters + singles,0.75,0.00016,0.75,0.00021333333333333336,0.8449146429614411,0.7329124071047768,0.9569168788181054,0.7175857135394911,0.23319239526238755
Clusters + singles,0.65,0.000136,0.65,0.00020923076923076922,0.8577690216979422,0.8633388280829942,0.8521992153128902,0.7788223097342836,0.2200634112719398
Many clusters,0.9,0.000112,0.9,0.00012444444444444444,0.8615910447188538,0.7514452589649606,0.9717368304727471,0.8127494143817299,0.11062594224671106
Clusters + singles,0.7,0.00012,0.7,0.00017142857142857145,0.8647792105962547,0.7206031242561006,1.0089552969364088,0.7115342620618786,0.23944911606404257
Clusters + singles,0.75,0.000152,0.75,0.00020266666666666667,0.8677127722009743,0.7305984745719624,1.0048270698299864,0.7164520462941423,0.23895875066237948
Many clusters,0.55,8e-05,0.55,0.00014545454545454546,0.87582276430059,0.725449676888113,1.0261958517130672,0.7985675097873837,0.1136835896640607
Many clusters,0.9,0.00012,0.9,0.00013333333333333334,0.8767635376630285,0.7209648927981325,1.0325621825279245,0.7960952809908038,0.11403568049951353
Clusters + singles,0.65,0.000128,0.65,0.0001969230769230769,0.8768472517289652,0.8503562135114795,0.9033382899464509,0.7729442870380905,0.22657004211722698
Many clusters,0.9,0.000104,0.9,0.00011555555555555554,0.8797842686662217,0.785983096272272,0.9735854410601714,0.8312173388981854,0.1107311184183708
Clusters + singles,0.7,0.000112,0.7,0.00016,0.8912644049927807,0.7161068645092056,1.0664219454763557,0.7093109515701886,0.2461737904070339
Clusters + singles,0.75,0.000144,0.75,0.000192,0.8920000175747316,0.7297011700234147,1.0542988651260483,0.7160119460099267,0.24477053964553114
Clusters + singles,0.65,0.00012,0.65,0.0001846153846153846,0.8998382743349724,0.8382149847667051,0.9614615639032399,0.767406471207092,0.23374548962878894
Many clusters,0.9,0.000128,0.9,0.0001422222222222222,0.902386477090247,0.6940422138145138,1.11073074036598,0.7810897416301796,0.11827339050224049
Clusters + singles,0.8,0.000168,0.8,0.00020999999999999998,0.9024009196108973,0.8074544269513486,0.9973474122704461,0.7531938354262832,0.23806771766036844
Many clusters,0.9,9.6e-05,0.9,0.00010666666666666667,0.9034658269838276,0.8230738361855258,0.9838578177821294,0.8506039382976154,0.11131375197670434
Clusters + singles,0.75,0.000136,0.75,0.00018133333333333334,0.9116124441595131,0.7291497994355856,1.0940750888834407,0.7157413814634057,0.24934510145651692
Many clusters,0.5,0.000168,0.5,0.000336,0.9166229229006191,1.2549940754351052,0.5782517703661328,1.0503373969331282,0.08533773986292884
Many clusters,0.5,0.00016,0.5,0.00032,0.9185283964557814,1.2359455384014595,0.6011112545101034,1.0423358087718886,0.08700817925644519
Many clusters,0.5,0.000152,0.5,0.000304,0.9216322178367891,1.2174150995503794,0.6258493361231988,1.034492467748267,0.08878049230845662
Clusters + singles,0.65,0.000112,0.65,0.0001723076923076923,0.923343521860075,0.8267775345917066,1.0199095091284434,0.7621528545211184,0.24074545467198064
Many clusters,0.5,0.000144,0.5,0.000288,0.9258890515252374,1.1986790596528432,0.6530990433976316,1.0265011733103582,0.09069266730341277
Clusters + singles,0.8,0.00016,0.8,0.0002,0.926028029431404,0.8129768041978988,1.0390792546649095,0.7557650844990054,0.24299739222633837
Many clusters,0.9,0.000136,0.9,0.0001511111111111111,0.9283281110419948,0.6681611780023791,1.1884950440816104,0.7663878483126724,0.1223436233707183
Clusters + singles,0.7,0.000104,0.7,0.00014857142857142857,0.9298534770763627,0.7120560137683096,1.1476509403844157,0.7073019024419727,0.255377237214025
Clusters + singles,0.75,0.000128,0.75,0.00017066666666666665,0.9326468985496001,0.729997003897802,1.1352967932013982,0.7161570733114755,0.2539989851407687
Many clusters,0.5,0.000136,0.5,0.000272,0.9344927796938697,1.180012930463406,0.6889726289243334,1.01847734738444,0.0931501664882673
Clusters + singles,0.6,0.000168,0.6,0.00028,0.9352128519720093,1.122032743852058,0.7483929600919604,0.8878723109301001,0.20622538478674682
Clusters + singles,0.6,0.00016,0.6,0.0002666666666666667,0.9429145171495837,1.105165149031048,0.7806638852681196,0.8811733164561038,0.21062470995727556
Many clusters,0.9,8.8e-05,0.9,9.777777777777777e-05,0.9440302185755663,0.8648612825159829,1.0231991546351498,0.8719291931313933,0.11351747889964144
Many clusters,0.55,7.2e-05,0.55,0.0001309090909090909,0.9499911280401286,0.7081007848965155,1.1918814711837418,0.7889609874909389,0.12251779871025897
Clusters + singles,0.65,0.000104,0.65,0.00015999999999999999,0.9523316356646753,0.815286636048302,1.0893766352810486,0.7568379638530128,0.24880912504732527
Clusters + singles,0.8,0.000152,0.8,0.00019,0.953862696591161,0.818067759358848,1.0896576338234738,0.7581277358362855,0.24884121243163881
Clusters + singles,0.6,0.000152,0.6,0.0002533333333333334,0.9539918306548505,1.0873969519390614,0.8205867093706395,0.874061120305507,0.21594319123552905
Many clusters,0.5,0.000128,0.5,0.000256,0.9542945079740479,1.1611609943917574,0.7474280215563385,1.0103089730469657,0.0970213557211566
Clusters + singles,0.75,0.00012,0.75,0.00016,0.9564791958899126,0.7321823039101972,1.1807760878696278,0.7172282068595232,0.2590365520008606
Clusters + singles,0.6,0.000144,0.6,0.00024,0.9648336218265943,1.0701499685646567,0.8595172750885317,0.8671017613378302,0.22100626279190713
Many clusters,0.9,0.000144,0.9,0.00016,0.9685177743131075,0.6445925508641893,1.2924429977620255,0.7527497709711756,0.12758168979327603
Clusters + singles,0.7,9.6e-05,0.7,0.00013714285714285716,0.9759450974186481,0.7100557807736921,1.2418344140636042,0.706307764672015,0.26564957247187176
Clusters + singles,0.6,0.000136,0.6,0.00022666666666666668,0.9784066786047145,1.052210750347144,0.9046026068622851,0.8598033129549068,0.226728540975682
Many clusters,0.5,0.00012,0.5,0.00024,0.9799973246365306,1.142689989459892,0.817304659813169,1.00224108590438,0.1014552764364768
Clusters + singles,0.8,0.000144,0.8,0.00017999999999999998,0.9842128653465855,0.825271795825856,1.143153934867315,0.7614585165435191,0.2548764054579768
Clusters + singles,0.75,0.000112,0.75,0.00014933333333333332,0.9856092667447868,0.7354790648123604,1.2357394686772132,0.7188411072330331,0.26499686419809887
Many clusters,0.9,0.000152,0.9,0.00016888888888888889,0.9950670352694071,0.622871656004877,1.3672624145339372,0.7399583497749819,0.1312225849660265
Clusters + singles,0.6,0.000128,0.6,0.00021333333333333333,0.9960798431650089,1.034687745616175,0.9574719407138428,0.8526138824216122,0.23326001735754917
Clusters + singles,0.65,9.6e-05,0.65,0.0001476923076923077,0.9980588624619422,0.8052369424434765,1.1908807824804077,0.7521588891288219,0.26014256575585154
Many clusters,0.5,0.000112,0.5,0.000224,1.0040475307886703,1.1232869214487882,0.8848081401285524,0.9936955433865021,0.10556190177099257
Many clusters,0.9,8e-05,0.9,8.888888888888889e-05,1.00784967097206,0.9100881353528056,1.1056112065913142,0.8944369194324456,0.11800050530849668
Clusters + singles,0.6,0.00012,0.6,0.0002,1.0149270713321705,1.0170768273135997,1.0127773153507416,0.8453267780875305,0.239902215361502
Clusters + singles,0.8,0.000136,0.8,0.00016999999999999999,1.021012627774421,0.8335465321346491,1.2084787234141927,0.7652664456143665,0.2620576125550145
Many clusters,0.5,0.000104,0.5,0.000208,1.0313815018160841,1.103615924323709,0.9591470793084594,0.9849563174204832,0.10990697513305504
Clusters + singles,0.75,0.000104,0.75,0.00013866666666666666,1.0324198146387538,0.7403899597391198,1.3244496695383876,0.7212370149329106,0.2743437087945734
Clusters + singles,0.7,8.8e-05,0.7,0.00012571428571428572,1.0331710695765783,0.7111082743476442,1.3552338648055124,0.7068310398383922,0.27751368129041337
Clusters + singles,0.6,0.000112,0.6,0.00018666666666666666,1.0374057655079565,0.9995357741616643,1.0752757568542486,0.8380055947489273,0.2471935889470801
Clusters + singles,0.85,0.000168,0.85,0.0001976470588235294,1.0386305563191545,0.9817809954429955,1.0954801171953135,0.8305294893623125,0.2495051565229645
Many clusters,0.9,0.00016,0.9,0.00017777777777777779,1.0439609919972668,0.6029810421812972,1.4849409418132364,0.7280476760177278,0.13675311946123167
Clusters + singles,0.65,8.8e-05,0.65,0.00013538461538461537,1.0469891053432632,0.7977551575192832,1.2962230531672432,0.74865642690217,0.2714045638587928
Many clusters,0.5,9.6e-05,0.5,0.000192,1.052595390883273,1.0836231058566486,1.0215676759098975,0.975993935888208,0.11342694166885098
Clusters + singles,0.8,0.000128,0.8,0.00015999999999999999,1.0574257611678037,0.8437243527716118,1.2711271695639959,0.7699243217662658,0.2687644211754237
Clusters + singles,0.6,0.000104,0.6,0.00017333333333333334,1.0631733304631006,0.9818761573981563,1.144470503528045,0.830569739120312,0.2550231336091492
Clusters + singles,0.85,0.00016,0.85,0.00018823529411764707,1.069551251465527,0.9943501866387268,1.1447523162923272,0.8358289832097255,0.2550545299406167
Clusters + singles,0.75,9.6e-05,0.75,0.000128,1.0833041529699796,0.7477419396040853,1.418866366335874,0.7248090660892003,0.28395402090355887
Many clusters,0.9,0.000168,0.9,0.00018666666666666666,1.088644298250657,0.5845041134409653,1.5927844830603488,0.7168062391314265,0.14163192537506716
Many clusters,0.5,8.8e-05,0.5,0.000176,1.092134892020176,1.063204327096575,1.121065456943777,0.9667548479768674,0.1188223497701673
Clusters + singles,0.7,8e-05,0.7,0.0001142857142857143,1.0970614014396878,0.7140411842241867,1.4800816186551888,0.7082871743358509,0.2900147646354679
Clusters + singles,0.8,0.00012,0.8,0.00015,1.0987985658513142,0.8561941515722157,1.3414029801304126,0.7755929903356085,0.2760939621609382
Clusters + singles,0.6,9.6e-05,0.6,0.00016,1.0989841285685822,0.9651564274178706,1.232811829719294,0.8234677598248341,0.2646827708104189
Many clusters,0.9,7.2e-05,0.9,8e-05,1.099425690220284,0.9604777594748567,1.238373620965711,0.9188648687741541,0.12488448786750124
Clusters + singles,0.65,8e-05,0.65,0.00012307692307692307,1.1043491226341722,0.7917136798668236,1.4169845654015207,0.7458162152955892,0.28376565847435753
Clusters + singles,0.85,0.000152,0.85,0.00017882352941176472,1.1048300818644081,1.0076638420504789,1.2019963216783374,0.8414059608578764,0.26135381574680583
Clusters + singles,0.55,0.000168,0.55,0.0003054545454545454,1.1224169632094196,1.4398320738676602,0.8050018525511793,1.0057815593838866,0.21388272848716522
Clusters + singles,0.55,0.00016,0.55,0.0002909090909090909,1.125340352780432,1.418009715877796,0.8326709896830682,0.998130554148221,0.217527411967173
Clusters + singles,0.55,0.000152,0.55,0.00027636363636363633,1.1300317535662359,1.3957225240243,0.8643409831081714,0.9902555621117364,0.22162555118181967
Clusters + singles,0.55,0.000144,0.55,0.0002618181818181818,1.137049827946199,1.3732309006148353,0.9008687552775624,0.9822443301110099,0.2262601330235427
Clusters + singles,0.85,0.000144,0.85,0.00016941176470588237,1.1429422873945123,1.0223282803223541,1.2635562944666703,0.8475062980008891,0.2679628409812726
Clusters + singles,0.55,0.000136,0.55,0.00024727272727272727,1.1431802866594833,1.350342463892687,0.9360181094262794,0.9740241151355264,0.2306319130697823
Clusters + singles,0.6,8.8e-05,0.6,0.00014666666666666666,1.1445644737232559,0.9508873439068091,1.3382416035397027,0.8173579298262853,0.2757684254365615
Clusters + singles,0.75,8.8e-05,0.75,0.00011733333333333333,1.1447114719660307,0.7584190864630597,1.531003857469002,0.7299655657170921,0.2949615578119312
Many clusters,0.5,8e-05,0.5,0.00016,1.1493907087668749,1.0447792317890412,1.2540021857447083,0.9583414143304909,0.12567005285991242
Clusters + singles,0.55,0.000128,0.55,0.0002327272727272727,1.1527128619206075,1.3271337569352764,0.9782919669059387,0.965617426512038,0.23578247356758122
Clusters + singles,0.8,0.000112,0.8,0.00014,1.1532858547644935,0.8701067283582459,1.4364649811707413,0.781869028898434,0.28570957642868117
Clusters + singles,0.55,0.00012,0.55,0.00021818181818181816,1.1670829101792712,1.3039124562040543,1.0302533641544882,0.9571322812308659,0.24196318718787654
Many clusters,0.45,0.000168,0.45,0.0003733333333333333,1.1681355797444215,1.557070909103977,0.779200250384866,1.1699362194572358,0.09906202300604082
Clusters + singles,0.65,7.2e-05,0.65,0.00011076923076923077,1.1707500243498157,0.7896360475867229,1.5518640011129086,0.7448369788631457,0.2969642057291499
Clusters + singles,0.7,7.2e-05,0.7,0.00010285714285714287,1.1716566147750078,0.7223189129653903,1.6209943165846252,0.7123808560854349,0.30350651774420817
Many clusters,0.45,0.00016,0.45,0.00035555555555555557,1.1763211958978925,1.5427529890778438,0.8098894027179413,1.164544769574822,0.10099398507871965
Clusters + singles,0.55,0.000112,0.55,0.00020363636363636363,1.1828855505283413,1.2806977524607548,1.085073348595928,0.9485736808879748,0.24831721232021725
Clusters + singles,0.85,0.000136,0.85,0.00016,1.1852651038733317,1.0393126263607693,1.3312175813858942,0.8545172783794435,0.27504376110766876
Many clusters,0.45,0.000152,0.45,0.00033777777777777777,1.1856583698477055,1.529120692912123,0.8421960467832881,1.1593881938678812,0.10298862271459737
Many clusters,0.45,0.000144,0.45,0.00032,1.196089096268583,1.5153182239580858,0.8768599685790806,1.1541437763983056,0.10508670449311124
